PRODUCT_CATEGORY;REVENUE;STORE_LOCATION;TRANSACTION_DATE;TRANSACTION_TIME;TIME_BUCKET
Coffee;8.50;Astoria;2023/06/16;09:00:41.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/19;11:06:53.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/19;10:43:18.000;01.Morning
Coffee;8.50;Astoria;2023/06/05;17:35:34.000;01.Evening
Coffee;8.50;Astoria;2023/06/26;12:36:24.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/06/04;15:43:17.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/17;09:14:36.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/03;16:21:50.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/19;08:41:26.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/30;10:23:32.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/05;18:09:04.000;01.Evening
Coffee;8.50;Astoria;2023/05/28;12:57:55.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/18;17:58:05.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/05/20;10:59:20.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/03;12:46:54.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/12;12:46:03.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/17;10:06:48.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/04;16:17:28.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/18;09:20:16.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/18;07:05:29.000;01.Morning
Coffee;8.50;Astoria;2023/05/14;13:29:24.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/06;15:01:04.000;02.Afternoon
Coffee;8.50;Astoria;2023/05/03;18:07:28.000;01.Evening
Coffee;8.50;Astoria;2023/06/19;10:31:46.000;01.Morning
Coffee;8.50;Astoria;2023/06/10;10:38:05.000;01.Morning
Coffee;8.50;Astoria;2023/06/19;10:32:36.000;01.Morning
Coffee;8.50;Astoria;2023/05/10;13:50:56.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/06/18;09:48:23.000;01.Morning
Coffee;8.50;Astoria;2023/05/13;16:55:30.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/24;14:36:01.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/07;10:14:20.000;01.Morning
Coffee;8.50;Astoria;2023/06/22;07:18:47.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/09;19:53:14.000;01.Evening
Coffee;8.50;Astoria;2023/06/26;09:54:19.000;01.Morning
Coffee;8.50;Astoria;2023/06/18;07:47:14.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/12;17:04:28.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/05/23;07:39:13.000;01.Morning
Coffee;8.50;Astoria;2023/06/15;14:32:07.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/29;17:23:01.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/14;08:53:53.000;01.Morning
Coffee;8.50;Astoria;2023/06/24;12:05:28.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/06/16;07:35:06.000;01.Morning
Coffee;8.50;Astoria;2023/06/27;12:14:38.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/10;10:25:42.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/22;17:58:07.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/05/10;18:04:25.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/06/10;10:06:27.000;01.Morning
Coffee;8.50;Astoria;2023/06/19;13:37:27.000;02.Afternoon
Coffee;8.50;Astoria;2023/05/16;15:05:34.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/29;16:34:54.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/06/29;16:31:19.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/15;15:15:51.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/15;07:53:46.000;01.Morning
Coffee;8.50;Astoria;2023/06/26;10:46:04.000;01.Morning
Coffee;8.50;Astoria;2023/05/14;09:05:45.000;01.Morning
Coffee;8.50;Astoria;2023/06/24;07:34:44.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/26;07:21:42.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/18;17:03:47.000;01.Evening
Coffee;8.50;Astoria;2023/06/24;07:30:37.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/06;08:13:41.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/22;07:58:17.000;01.Morning
Coffee;8.50;Astoria;2023/05/17;16:02:07.000;01.Evening
Coffee;8.50;Astoria;2023/06/10;12:24:33.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/05/14;09:05:01.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/15;09:40:12.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/19;14:21:55.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/26;18:12:36.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/17;11:33:58.000;01.Morning
Coffee;8.50;Astoria;2023/05/18;15:34:40.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/22;07:24:32.000;01.Morning
Coffee;8.50;Astoria;2023/06/26;17:32:23.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/05/04;12:47:37.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/05/08;09:02:11.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/05;15:56:34.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/03;16:21:50.000;01.Evening
Coffee;8.50;Astoria;2023/06/08;19:50:08.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/06/28;13:33:53.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/17;16:02:07.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/23;11:08:03.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/19;18:24:08.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/28;13:19:48.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/29;12:46:15.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/23;11:19:33.000;01.Morning
Coffee;8.50;Astoria;2023/06/13;13:52:33.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/06/17;06:21:50.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/08;07:26:32.000;01.Morning
Coffee;8.50;Astoria;2023/06/26;13:58:58.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/20;08:06:28.000;01.Morning
Coffee;8.50;Astoria;2023/06/10;13:50:56.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/16;18:36:18.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/06/18;15:50:29.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/24;15:47:23.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/05/19;08:15:48.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/17;08:46:10.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/09;14:23:15.000;02.Afternoon
Coffee;8.50;Astoria;2023/05/10;10:38:05.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/04;13:08:01.000;02.Afternoon
Coffee;8.50;Astoria;2023/05/11;14:44:37.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/12;08:17:14.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/23;17:19:38.000;01.Evening
Coffee;8.50;Astoria;2023/05/19;10:32:36.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/21;09:19:48.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/10;06:19:49.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/23;09:06:18.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/08;10:01:12.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/17;17:51:29.000;01.Evening
Coffee;8.50;Astoria;2023/06/18;08:13:47.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/24;14:56:08.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/22;13:25:38.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/04;11:12:51.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/22;08:10:32.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/16;15:12:26.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/05/10;11:07:04.000;01.Morning
Coffee;8.50;Astoria;2023/05/19;10:36:20.000;01.Morning
Coffee;8.50;Astoria;2023/06/18;10:11:31.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/21;10:14:51.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/05;10:16:16.000;01.Morning
Coffee;8.50;Astoria;2023/06/26;14:42:48.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/23;17:24:29.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/06/20;16:19:39.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/06/05;09:41:15.000;01.Morning
Coffee;8.50;Astoria;2023/06/03;12:56:30.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/13;15:50:06.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/18;10:07:49.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/12;19:22:25.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/04;09:32:59.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/19;07:19:43.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/19;12:26:39.000;02.Afternoon
Coffee;8.50;Astoria;2023/05/24;13:39:41.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/04;13:59:13.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/10;08:58:09.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/21;09:19:10.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/22;06:43:33.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/19;09:52:19.000;01.Morning
Coffee;8.50;Astoria;2023/06/07;07:24:23.000;01.Morning
Coffee;8.50;Astoria;2023/06/23;07:56:31.000;01.Morning
Coffee;8.50;Astoria;2023/06/06;12:59:46.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/25;07:56:36.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/23;08:01:38.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/28;16:39:25.000;01.Evening
Coffee;8.50;Astoria;2023/06/06;14:08:59.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/23;18:05:53.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/05/08;08:50:48.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/24;16:24:10.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/25;17:55:34.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/09;11:09:44.000;01.Morning
Coffee;8.50;Astoria;2023/05/19;08:53:40.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/24;11:31:55.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/25;16:53:42.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/06/23;07:19:24.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/17;17:51:29.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/06/09;10:55:55.000;01.Morning
Coffee;8.50;Astoria;2023/06/21;13:29:24.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/02;18:17:58.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/05/09;10:06:02.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/13;10:34:50.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/19;07:51:57.000;01.Morning
Coffee;8.50;Astoria;2023/05/22;11:05:56.000;01.Morning
Coffee;8.50;Astoria;2023/06/24;14:07:44.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/05/18;09:20:16.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/24;10:45:51.000;01.Morning
Coffee;8.50;Astoria;2023/06/24;13:32:43.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/24;13:39:41.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/03;19:45:34.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/05/31;08:05:37.000;01.Morning
Coffee;8.50;Astoria;2023/06/22;07:38:43.000;01.Morning
Coffee;8.50;Astoria;2023/05/10;10:32:05.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/19;08:41:26.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/26;07:36:04.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/24;07:56:49.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/09;10:55:55.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/15;09:40:12.000;01.Morning
Coffee;8.50;Astoria;2023/06/03;11:25:22.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/23;17:36:32.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/05/09;09:41:41.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/16;06:32:48.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/17;08:08:28.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/24;15:01:12.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/16;10:12:55.000;01.Morning
Coffee;8.50;Astoria;2023/06/13;18:31:06.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/05/29;10:42:07.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/17;11:52:28.000;01.Morning
Coffee;8.50;Astoria;2023/06/22;11:40:02.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/24;11:59:45.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/03;14:20:53.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/06/07;12:15:14.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/25;14:41:21.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/19;08:14:30.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/31;10:53:51.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/21;09:30:13.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/18;09:23:09.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/13;17:11:15.000;01.Evening
Coffee;8.50;Astoria;2023/05/18;12:30:51.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/06/11;16:09:23.000;01.Evening
Coffee;8.50;Astoria;2023/05/30;12:56:30.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/05;19:32:09.000;01.Evening
Coffee;8.50;Astoria;2023/05/03;16:25:43.000;01.Evening
Coffee;8.50;Astoria;2023/06/22;10:01:32.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/28;15:32:36.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/30;12:11:10.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/27;17:07:02.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/05/10;11:25:51.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/16;09:43:05.000;01.Morning
Coffee;8.50;Astoria;2023/05/08;19:50:08.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/05/08;15:46:31.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/05/12;10:10:06.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/19;12:26:39.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/22;08:31:50.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/19;13:22:39.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/06/04;17:12:09.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/05;10:27:45.000;01.Morning
Coffee;8.50;Astoria;2023/05/22;07:48:16.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/12;09:10:39.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/03;10:12:40.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/19;12:58:30.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/06/27;08:01:18.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/08;12:57:06.000;02.Afternoon
Coffee;8.50;Astoria;2023/05/30;14:44:10.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/04;17:35:43.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/05/08;13:33:54.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/16;12:21:23.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/25;10:17:06.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/25;13:38:09.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/21;14:00:00.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/06/17;15:41:33.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/02;18:31:50.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/08;10:10:02.000;01.Morning
Coffee;8.50;Astoria;2023/06/26;18:44:48.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/06/26;18:16:17.000;01.Evening
Coffee;8.50;Astoria;2023/05/19;13:37:27.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/13;16:55:30.000;01.Evening
Coffee;8.50;Astoria;2023/05/16;19:30:38.000;01.Evening
Coffee;8.50;Astoria;2023/06/17;10:17:44.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/26;17:54:13.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/06/23;17:22:34.000;01.Evening
Coffee;8.50;Astoria;2023/06/25;12:12:42.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/05/23;11:08:03.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/09;07:35:46.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/24;18:30:50.000;01.Evening
Coffee;8.50;Astoria;2023/06/22;13:02:40.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/09;17:17:50.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/05/13;09:59:07.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/27;09:04:04.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/11;14:27:44.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/24;18:26:15.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/06/19;10:41:33.000;01.Morning
Coffee;8.50;Astoria;2023/05/12;10:35:51.000;01.Morning
Coffee;8.50;Astoria;2023/06/04;18:56:43.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/05/18;17:03:47.000;01.Evening
Coffee;8.50;Astoria;2023/06/24;18:23:34.000;01.Evening
Coffee;8.50;Astoria;2023/05/15;09:07:38.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/04;18:33:46.000;01.Evening
Coffee;8.50;Astoria;2023/06/24;19:05:51.000;01.Evening
Coffee;8.50;Astoria;2023/05/15;09:31:15.000;01.Morning
Coffee;8.50;Astoria;2023/06/25;12:33:10.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/03;10:54:16.000;01.Morning
Coffee;8.50;Astoria;2023/05/06;15:01:04.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/26;10:31:40.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/13;08:45:41.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/14;20:20:47.000;04.Night
Coffee;8.50;Astoria;2023/06/30;10:31:46.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/30;10:28:10.000;01.Morning
Coffee;8.50;Astoria;2023/05/21;08:47:24.000;01.Morning
Coffee;8.50;Astoria;2023/06/25;17:20:24.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/05/13;08:51:22.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/04;12:33:45.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/21;09:06:34.000;01.Morning
Coffee;8.50;Astoria;2023/06/28;12:57:55.000;02.Afternoon
Coffee;8.50;Astoria;2023/05/06;15:22:40.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/17;12:35:07.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/10;14:30:04.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/05/26;07:21:42.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/24;11:31:55.000;01.Morning
Coffee;8.50;Astoria;2023/06/07;09:48:22.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/14;09:56:02.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/15;07:34:37.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/23;15:43:35.000;02.Afternoon
Coffee;8.50;Astoria;2023/05/25;14:20:25.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/30;08:15:48.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/14;10:33:40.000;01.Morning
Coffee;8.50;Astoria;2023/06/07;08:18:30.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/22;11:18:13.000;01.Morning
Coffee;8.50;Astoria;2023/06/29;08:26:22.000;01.Morning
Coffee;8.50;Astoria;2023/06/14;11:04:18.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/07;08:01:24.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/25;17:58:34.000;01.Evening
Coffee;8.50;Astoria;2023/05/17;07:52:11.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/13;07:43:03.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/14;14:55:21.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/05;15:19:12.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/05/07;08:06:14.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/07;08:03:46.000;01.Morning
Coffee;8.50;Astoria;2023/06/10;08:52:05.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/06;16:51:06.000;01.Evening
Coffee;8.50;Astoria;2023/06/19;08:43:53.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/13;20:45:26.000;04.Night
Coffee;8.50;Lower Manhattan;2023/05/13;07:26:19.000;01.Morning
Coffee;8.50;Astoria;2023/05/26;07:07:30.000;01.Morning
Coffee;8.50;Astoria;2023/05/07;08:18:30.000;01.Morning
Coffee;8.50;Astoria;2023/06/30;10:41:17.000;01.Morning
Coffee;8.50;Astoria;2023/06/21;09:05:45.000;01.Morning
Coffee;8.50;Astoria;2023/06/10;07:35:02.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/15;12:37:39.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/14;08:47:24.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/10;12:18:01.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/13;11:22:42.000;01.Morning
Coffee;8.50;Astoria;2023/05/10;10:56:44.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/10;10:06:27.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/04;17:12:09.000;01.Evening
Coffee;8.50;Lower Manhattan;2023/06/14;08:30:05.000;01.Morning
Coffee;8.50;Astoria;2023/06/30;08:47:24.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/14;07:57:09.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/11;08:05:37.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/14;08:02:22.000;01.Morning
Coffee;8.50;Astoria;2023/06/25;16:42:18.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/05/02;13:04:57.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/15;13:44:22.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/06/11;07:42:19.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/10;13:21:56.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/26;11:21:29.000;01.Morning
Coffee;8.50;Astoria;2023/05/12;08:32:54.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/04;13:08:01.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/06/11;06:49:59.000;01.Morning
Coffee;8.50;Astoria;2023/05/04;13:05:32.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/30;10:04:15.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/08;09:38:08.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/16;07:15:58.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/20;07:30:08.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/19;06:12:23.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/02;17:11:46.000;01.Evening
Coffee;8.50;Astoria;2023/06/11;17:55:53.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/05/12;17:38:28.000;01.Evening
Coffee;8.50;Astoria;2023/05/05;14:44:10.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/05/05;14:13:41.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/10;10:32:05.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/30;09:45:04.000;01.Morning
Coffee;8.50;Astoria;2023/05/15;08:53:40.000;01.Morning
Coffee;8.50;Astoria;2023/05/12;16:28:53.000;01.Evening
Coffee;8.50;Astoria;2023/05/10;09:07:42.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/07;15:58:06.000;02.Afternoon
Coffee;8.50;Lower Manhattan;2023/06/13;11:22:42.000;01.Morning
Coffee;8.50;Astoria;2023/06/07;10:07:32.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/20;08:06:28.000;01.Morning
Coffee;8.50;Astoria;2023/05/21;17:41:01.000;01.Evening
Coffee;8.50;Hell's Kitchen;2023/05/25;13:45:11.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/19;14:32:07.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/05/25;10:17:06.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/07;12:10:19.000;02.Afternoon
Coffee;8.50;Hell's Kitchen;2023/05/15;09:34:27.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/06/30;09:06:18.000;01.Morning
Coffee;8.50;Astoria;2023/05/08;09:26:31.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/10;10:25:42.000;01.Morning
Coffee;8.50;Astoria;2023/06/18;08:56:03.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/05/14;08:30:05.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/13;09:06:18.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/23;09:18:50.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/13;10:31:04.000;01.Morning
Coffee;8.50;Lower Manhattan;2023/06/13;10:40:38.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/14;09:01:23.000;01.Morning
Coffee;8.50;Astoria;2023/05/26;19:04:37.000;01.Evening
Coffee;8.50;Astoria;2023/05/07;08:24:48.000;01.Morning
Coffee;8.50;Hell's Kitchen;2023/05/11;14:27:44.000;02.Afternoon
Coffee;8.50;Astoria;2023/06/29;13:34:57.000;02.Afternoon
